,CityCode,City,Title,Label,CityCount,CityPercent,RegionCount,RegionPercent,CountryCount,CountryPercent,CityCountNum,CityPercentNum
1923,41396,Surrey Downs,Employment status of parents,"One employed full-time, other not working",115,14.7,"47,483",13.1,"749,886",15.0,115.0,14.7
1924,41396,Surrey Downs,Employment status of parents,"One employed part-time, other not working",40,5.1,"23,992",6.6,"302,037",6.0,40.0,5.1
1925,41396,Surrey Downs,Employment status of parents,Both not working,143,18.3,"84,108",23.1,"1,006,697",20.1,143.0,18.3
1926,41396,Surrey Downs,Employment status of parents,Other (includes away from work),37,4.7,"18,943",5.2,"264,145",5.3,37.0,4.7
1927,41396,Surrey Downs,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),45,5.8,"21,592",5.9,"311,381",6.2,45.0,5.8
1928,41396,Surrey Downs,Dwelling count,Occupied private dwellings,"1,259",93.4,"638,782",87.4,"8,286,073",88.8,1259.0,93.4
1929,41396,Surrey Downs,Dwelling count,Unoccupied private dwellings,89,6.6,"92,242",12.6,"1,039,874",11.2,89.0,6.6
1930,41396,Surrey Downs,Dwelling structure,Separate house,"1,207",95.9,"496,799",77.8,"6,041,788",72.9,1207.0,95.9
1931,41396,Surrey Downs,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",52,4.1,"94,510",14.8,"1,055,016",12.7,52.0,4.1
1932,41396,Surrey Downs,Dwelling structure,Flat or apartment,0,0.0,"42,003",6.6,"1,087,434",13.1,0.0,0.0
1933,41396,Surrey Downs,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
1934,41396,Surrey Downs,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
1935,41396,Surrey Downs,Number of bedrooms,1 bedroom,14,1.1,"21,505",3.4,"411,252",5.0,14.0,1.1
1936,41396,Surrey Downs,Number of bedrooms,2 bedrooms,66,5.2,"118,792",18.6,"1,562,759",18.9,66.0,5.2
1937,41396,Surrey Downs,Number of bedrooms,3 bedrooms,923,72.9,"333,035",52.1,"3,403,190",41.1,923.0,72.9
1938,41396,Surrey Downs,Number of bedrooms,4 or more bedrooms,253,20.0,"150,400",23.5,"2,670,758",32.2,253.0,20.0
1939,41396,Surrey Downs,Number of bedrooms,Number of bedrooms not stated,10,0.8,"13,455",2.1,"198,351",2.4,10.0,0.8
1940,41396,Surrey Downs,Number of bedrooms,Average number of bedrooms per dwelling,3.1,--,3,--,3.1,--,3.1,0.0
1941,41396,Surrey Downs,Number of bedrooms,Average number of people per household,2.5,--,2.4,--,2.6,--,2.5,0.0
1942,41396,Surrey Downs,Tenure,Owned outright,350,27.8,"205,531",32.2,"2,565,695",31.0,350.0,27.8
1943,41396,Surrey Downs,Tenure,Owned with a mortgage,641,50.9,"225,670",35.3,"2,855,222",34.5,641.0,50.9
1944,41396,Surrey Downs,Tenure,Rented,251,19.9,"182,180",28.5,"2,561,302",30.9,251.0,19.9
1945,41396,Surrey Downs,Tenure,Other tenure type,3,0.2,"9,847",1.5,"78,994",1.0,3.0,0.2
1946,41396,Surrey Downs,Tenure,Tenure type not stated,15,1.2,"15,566",2.4,"224,869",2.7,15.0,1.2
1947,41396,Surrey Downs,Household income,Less than $650 gross weekly income,--,16.2,--,23.8,--,20.0,0.0,16.2
1948,41396,Surrey Downs,Household income,More than $3000 gross weekly income,--,7.7,--,10.7,--,16.4,0.0,7.7
1949,41396,Surrey Downs,Number of registered motor vehicles,None,44,3.5,"47,848",7.5,"623,829",7.5,44.0,3.5
1950,41396,Surrey Downs,Number of registered motor vehicles,1 motor vehicle,417,33.1,"228,940",35.8,"2,881,485",34.8,417.0,33.1
1951,41396,Surrey Downs,Number of registered motor vehicles,2 motor vehicles,553,44.0,"229,930",36.0,"2,999,184",36.2,553.0,44.0
1952,41396,Surrey Downs,Number of registered motor vehicles,3 or more vehicles,234,18.6,"112,047",17.5,"1,496,382",18.1,234.0,18.6
1953,41396,Surrey Downs,Number of registered motor vehicles,Number of motor vehicles not stated,10,0.8,"20,017",3.1,"285,197",3.4,10.0,0.8
1954,41396,Surrey Downs,Dwelling internet connection,Internet not accessed from dwelling,124,9.8,"108,737",17.0,"1,172,415",14.1,124.0,9.8
1955,41396,Surrey Downs,Dwelling internet connection,Internet accessed from dwelling,"1,119",88.7,"515,114",80.6,"6,892,165",83.2,1119.0,88.7
1956,41396,Surrey Downs,Dwelling internet connection,Not stated,18,1.4,"14,941",2.3,"221,494",2.7,18.0,1.4
1957,41418,Tea Tree Gully,People,Male,"1,582",48.8,"825,997",49.3,"11,546,638",49.3,1582.0,48.8
1958,41418,Tea Tree Gully,People,Female,"1,662",51.2,"850,652",50.7,"11,855,248",50.7,1662.0,51.2
1959,41418,Tea Tree Gully,People,Aboriginal and/or Torres Strait Islander people,30,0.9,"34,184",2.0,"649,171",2.8,30.0,0.9
1960,41418,Tea Tree Gully,Age,Median age,43,--,40,--,38,--,43.0,0.0
1961,41418,Tea Tree Gully,Age,0-4 years,155,4.8,"97,072",5.8,"1,464,779",6.3,155.0,4.8
1962,41418,Tea Tree Gully,Age,5-9 years,155,4.8,"100,466",6.0,"1,502,646",6.4,155.0,4.8
1963,41418,Tea Tree Gully,Age,10-14 years,191,5.9,"95,461",5.7,"1,397,183",6.0,191.0,5.9
1964,41418,Tea Tree Gully,Age,15-19 years,241,7.4,"100,686",6.0,"1,421,595",6.1,241.0,7.4
1965,41418,Tea Tree Gully,Age,20-24 years,182,5.6,"107,986",6.4,"1,566,793",6.7,182.0,5.6
1966,41418,Tea Tree Gully,Age,25-29 years,167,5.1,"107,361",6.4,"1,664,602",7.1,167.0,5.1
1967,41418,Tea Tree Gully,Age,30-34 years,187,5.8,"110,751",6.6,"1,703,847",7.3,187.0,5.8
1968,41418,Tea Tree Gully,Age,35-39 years,200,6.2,"102,818",6.1,"1,561,679",6.7,200.0,6.2
1969,41418,Tea Tree Gully,Age,40-44 years,221,6.8,"106,650",6.4,"1,583,257",6.8,221.0,6.8
1970,41418,Tea Tree Gully,Age,45-49 years,256,7.9,"113,619",6.8,"1,581,455",6.8,256.0,7.9
1971,41418,Tea Tree Gully,Age,50-54 years,236,7.3,"113,272",6.8,"1,523,551",6.5,236.0,7.3
1972,41418,Tea Tree Gully,Age,55-59 years,181,5.6,"111,896",6.7,"1,454,332",6.2,181.0,5.6
1973,41418,Tea Tree Gully,Age,60-64 years,204,6.3,"102,028",6.1,"1,299,397",5.6,204.0,6.3
1974,41418,Tea Tree Gully,Age,65-69 years,223,6.9,"96,286",5.7,"1,188,999",5.1,223.0,6.9
1975,41418,Tea Tree Gully,Age,70-74 years,175,5.4,"72,563",4.3,"887,716",3.8,175.0,5.4
1976,41418,Tea Tree Gully,Age,75-79 years,150,4.6,"53,885",3.2,"652,657",2.8,150.0,4.6
1977,41418,Tea Tree Gully,Age,80-84 years,69,2.1,"39,374",2.3,"460,549",2.0,69.0,2.1
1978,41418,Tea Tree Gully,Age,85 years and over,59,1.8,"44,479",2.7,"486,842",2.1,59.0,1.8
1979,41418,Tea Tree Gully,Registered marital status,Married,"1,450",53.0,"659,638",47.7,"9,148,218",48.1,1450.0,53.0
1980,41418,Tea Tree Gully,Registered marital status,Separated,84,3.1,"44,199",3.2,"608,059",3.2,84.0,3.1
1981,41418,Tea Tree Gully,Registered marital status,Divorced,218,8.0,"127,916",9.2,"1,626,890",8.5,218.0,8.0
1982,41418,Tea Tree Gully,Registered marital status,Widowed,143,5.2,"83,281",6.0,"985,204",5.2,143.0,5.2
1983,41418,Tea Tree Gully,Registered marital status,Never married,839,30.7,"468,621",33.9,"6,668,910",35.0,839.0,30.7
1984,41418,Tea Tree Gully,Social marital status,Registered marriage,"1,357",53.2,"582,236",47.4,"8,001,141",47.7,1357.0,53.2
1985,41418,Tea Tree Gully,Social marital status,De facto marriage,234,9.2,"126,020",10.3,"1,751,731",10.4,234.0,9.2
1986,41418,Tea Tree Gully,Social marital status,Not married,958,37.6,"520,539",42.4,"7,024,973",41.9,958.0,37.6
1987,41418,Tea Tree Gully,Education,Preschool,35,4.0,"20,292",4.2,"347,621",4.8,35.0,4.0
1988,41418,Tea Tree Gully,Education,Primary - Government,149,17.1,"94,526",19.5,"1,314,787",18.2,149.0,17.1
1989,41418,Tea Tree Gully,Education,Primary - Catholic,49,5.6,"26,196",5.4,"380,604",5.3,49.0,5.6
1990,41418,Tea Tree Gully,Education,Primary - other non Government,51,5.9,"22,589",4.7,"231,490",3.2,51.0,5.9
1991,41418,Tea Tree Gully,Education,Secondary - Government,106,12.2,"52,721",10.9,"827,505",11.5,106.0,12.2
1992,41418,Tea Tree Gully,Education,Secondary - Catholic,41,4.7,"19,484",4.0,"338,384",4.7,41.0,4.7
1993,41418,Tea Tree Gully,Education,Secondary - other non Government,65,7.5,"21,053",4.3,"280,618",3.9,65.0,7.5
1994,41418,Tea Tree Gully,Education,Technical or further education institution,60,6.9,"31,394",6.5,"424,869",5.9,60.0,6.9
1995,41418,Tea Tree Gully,Education,University or tertiary institution,146,16.8,"78,780",16.2,"1,160,626",16.1,146.0,16.8
1996,41418,Tea Tree Gully,Education,Other,28,3.2,"11,501",2.4,"198,383",2.8,28.0,3.2
1997,41418,Tea Tree Gully,Education,Not stated,140,16.1,"106,438",21.9,"1,707,023",23.7,140.0,16.1
1998,41418,Tea Tree Gully,Level of highest Educational attainment,Bachelor Degree level and above,477,17.4,"256,510",18.5,"4,181,406",22.0,477.0,17.4
1999,41418,Tea Tree Gully,Level of highest Educational attainment,Advanced Diploma and Diploma level,278,10.2,"115,102",8.3,"1,687,893",8.9,278.0,10.2
2000,41418,Tea Tree Gully,Level of highest Educational attainment,Certificate level IV,93,3.4,"42,793",3.1,"551,767",2.9,93.0,3.4
2001,41418,Tea Tree Gully,Level of highest Educational attainment,Certificate level III,471,17.2,"188,790",13.6,"2,442,203",12.8,471.0,17.2
2002,41418,Tea Tree Gully,Level of highest Educational attainment,Year 12,418,15.3,"214,813",15.5,"2,994,097",15.7,418.0,15.3
2003,41418,Tea Tree Gully,Level of highest Educational attainment,Year 11,287,10.5,"128,782",9.3,"941,531",4.9,287.0,10.5
2004,41418,Tea Tree Gully,Level of highest Educational attainment,Year 10,269,9.8,"138,607",10.0,"2,054,331",10.8,269.0,9.8
2005,41418,Tea Tree Gully,Level of highest Educational attainment,Certificate level II,3,0.1,"1,077",0.1,"13,454",0.1,3.0,0.1
2006,41418,Tea Tree Gully,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
2007,41418,Tea Tree Gully,Level of highest Educational attainment,Year 9 or below,168,6.1,"119,572",8.6,"1,529,897",8.0,168.0,6.1
2008,41418,Tea Tree Gully,Level of highest Educational attainment,No educational attainment,4,0.1,"11,000",0.8,"145,844",0.8,4.0,0.1
2009,41418,Tea Tree Gully,Level of highest Educational attainment,Not stated,175,6.4,"129,257",9.3,"1,974,794",10.4,175.0,6.4
2010,41418,Tea Tree Gully,Employment,Worked full-time,939,56.0,"435,110",53.9,"6,623,065",57.7,939.0,56.0
2011,41418,Tea Tree Gully,Employment,Worked part-time,573,34.2,"270,409",33.5,"3,491,503",30.4,573.0,34.2
2012,41418,Tea Tree Gully,Employment,Away from work,78,4.7,"40,582",5.0,"569,276",5.0,78.0,4.7
2013,41418,Tea Tree Gully,Employment,Unemployed,87,5.2,"60,488",7.5,"787,452",6.9,87.0,5.2
2014,41418,Tea Tree Gully,Median weekly incomes,Personal,668,--,600,--,662,--,668.0,0.0
2015,41418,Tea Tree Gully,Median weekly incomes,Family,"1,697",--,"1,510",--,"1,734",--,1697.0,0.0
2016,41418,Tea Tree Gully,Median weekly incomes,Household,"1,389",--,"1,206",--,"1,438",--,1389.0,0.0
2017,41418,Tea Tree Gully,Family composition,Couple family without children,380,40.6,"178,588",40.2,"2,291,987",37.8,380.0,40.6
2018,41418,Tea Tree Gully,Family composition,Couple family with children,431,46.1,"184,733",41.6,"2,716,224",44.7,431.0,46.1
2019,41418,Tea Tree Gully,Family composition,One parent family,112,12.0,"73,128",16.5,"959,543",15.8,112.0,12.0
2020,41418,Tea Tree Gully,Family composition,Other family,12,1.3,"7,282",1.6,"102,559",1.7,12.0,1.3
2021,41418,Tea Tree Gully,Single (or lone) parents,Male,--,22.1,--,19.4,--,18.2,0.0,22.1
2022,41418,Tea Tree Gully,Single (or lone) parents,Female,--,77.9,--,80.6,--,81.8,0.0,77.9
2023,41418,Tea Tree Gully,Employment status of parents,"Both employed, worked full-time",161,19.8,"67,049",18.5,"1,084,006",21.6,161.0,19.8
2024,41418,Tea Tree Gully,Employment status of parents,"Both employed, worked part-time",36,4.4,"16,589",4.6,"203,596",4.1,36.0,4.4
2025,41418,Tea Tree Gully,Employment status of parents,"One employed full-time, one part-time",183,22.5,"83,567",23.0,"1,086,460",21.7,183.0,22.5
2026,41418,Tea Tree Gully,Employment status of parents,"One employed full-time, other not working",114,14.0,"47,483",13.1,"749,886",15.0,114.0,14.0
2027,41418,Tea Tree Gully,Employment status of parents,"One employed part-time, other not working",52,6.4,"23,992",6.6,"302,037",6.0,52.0,6.4
2028,41418,Tea Tree Gully,Employment status of parents,Both not working,189,23.2,"84,108",23.1,"1,006,697",20.1,189.0,23.2
2029,41418,Tea Tree Gully,Employment status of parents,Other (includes away from work),42,5.2,"18,943",5.2,"264,145",5.3,42.0,5.2
2030,41418,Tea Tree Gully,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),38,4.7,"21,592",5.9,"311,381",6.2,38.0,4.7
2031,41418,Tea Tree Gully,Dwelling count,Occupied private dwellings,"1,260",93.9,"638,782",87.4,"8,286,073",88.8,1260.0,93.9
2032,41418,Tea Tree Gully,Dwelling count,Unoccupied private dwellings,82,6.1,"92,242",12.6,"1,039,874",11.2,82.0,6.1
2033,41418,Tea Tree Gully,Dwelling structure,Separate house,"1,119",88.8,"496,799",77.8,"6,041,788",72.9,1119.0,88.8
2034,41418,Tea Tree Gully,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",59,4.7,"94,510",14.8,"1,055,016",12.7,59.0,4.7
2035,41418,Tea Tree Gully,Dwelling structure,Flat or apartment,79,6.3,"42,003",6.6,"1,087,434",13.1,79.0,6.3
2036,41418,Tea Tree Gully,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
2037,41418,Tea Tree Gully,Number of bedrooms,None (includes bedsitters),3,0.2,"1,611",0.3,"39,769",0.5,3.0,0.2
2038,41418,Tea Tree Gully,Number of bedrooms,1 bedroom,21,1.7,"21,505",3.4,"411,252",5.0,21.0,1.7
2039,41418,Tea Tree Gully,Number of bedrooms,2 bedrooms,124,9.8,"118,792",18.6,"1,562,759",18.9,124.0,9.8
2040,41418,Tea Tree Gully,Number of bedrooms,3 bedrooms,736,58.4,"333,035",52.1,"3,403,190",41.1,736.0,58.4
2041,41418,Tea Tree Gully,Number of bedrooms,4 or more bedrooms,359,28.5,"150,400",23.5,"2,670,758",32.2,359.0,28.5
2042,41418,Tea Tree Gully,Number of bedrooms,Number of bedrooms not stated,18,1.4,"13,455",2.1,"198,351",2.4,18.0,1.4
2043,41418,Tea Tree Gully,Number of bedrooms,Average number of bedrooms per dwelling,3.2,--,3,--,3.1,--,3.2,0.0
2044,41418,Tea Tree Gully,Number of bedrooms,Average number of people per household,2.5,--,2.4,--,2.6,--,2.5,0.0
2045,41418,Tea Tree Gully,Tenure,Owned outright,479,38.2,"205,531",32.2,"2,565,695",31.0,479.0,38.2
2046,41418,Tea Tree Gully,Tenure,Owned with a mortgage,549,43.7,"225,670",35.3,"2,855,222",34.5,549.0,43.7
2047,41418,Tea Tree Gully,Tenure,Rented,195,15.5,"182,180",28.5,"2,561,302",30.9,195.0,15.5
2048,41418,Tea Tree Gully,Tenure,Other tenure type,13,1.0,"9,847",1.5,"78,994",1.0,13.0,1.0
2049,41418,Tea Tree Gully,Tenure,Tenure type not stated,19,1.5,"15,566",2.4,"224,869",2.7,19.0,1.5
2050,41418,Tea Tree Gully,Household income,Less than $650 gross weekly income,--,16.8,--,23.8,--,20.0,0.0,16.8
2051,41418,Tea Tree Gully,Household income,More than $3000 gross weekly income,--,13.2,--,10.7,--,16.4,0.0,13.2
2052,41418,Tea Tree Gully,Number of registered motor vehicles,None,56,4.5,"47,848",7.5,"623,829",7.5,56.0,4.5
2053,41418,Tea Tree Gully,Number of registered motor vehicles,1 motor vehicle,408,32.5,"228,940",35.8,"2,881,485",34.8,408.0,32.5
2054,41418,Tea Tree Gully,Number of registered motor vehicles,2 motor vehicles,506,40.4,"229,930",36.0,"2,999,184",36.2,506.0,40.4
2055,41418,Tea Tree Gully,Number of registered motor vehicles,3 or more vehicles,265,21.1,"112,047",17.5,"1,496,382",18.1,265.0,21.1
2056,41418,Tea Tree Gully,Number of registered motor vehicles,Number of motor vehicles not stated,19,1.5,"20,017",3.1,"285,197",3.4,19.0,1.5
2057,41418,Tea Tree Gully,Dwelling internet connection,Internet not accessed from dwelling,170,13.5,"108,737",17.0,"1,172,415",14.1,170.0,13.5
2058,41418,Tea Tree Gully,Dwelling internet connection,Internet accessed from dwelling,"1,070",85.0,"515,114",80.6,"6,892,165",83.2,1070.0,85.0
2059,41418,Tea Tree Gully,Dwelling internet connection,Not stated,19,1.5,"14,941",2.3,"221,494",2.7,19.0,1.5
2060,41492,Vista,People,Male,485,49.9,"825,997",49.3,"11,546,638",49.3,485.0,49.9
2061,41492,Vista,People,Female,486,50.1,"850,652",50.7,"11,855,248",50.7,486.0,50.1
2062,41492,Vista,People,Aboriginal and/or Torres Strait Islander people,10,1.0,"34,184",2.0,"649,171",2.8,10.0,1.0
2063,41492,Vista,Age,Median age,44,--,40,--,38,--,44.0,0.0
2064,41492,Vista,Age,0-4 years,49,5.1,"97,072",5.8,"1,464,779",6.3,49.0,5.1
2065,41492,Vista,Age,5-9 years,40,4.2,"100,466",6.0,"1,502,646",6.4,40.0,4.2
2066,41492,Vista,Age,10-14 years,43,4.5,"95,461",5.7,"1,397,183",6.0,43.0,4.5
2067,41492,Vista,Age,15-19 years,70,7.3,"100,686",6.0,"1,421,595",6.1,70.0,7.3
2068,41492,Vista,Age,20-24 years,39,4.1,"107,986",6.4,"1,566,793",6.7,39.0,4.1
2069,41492,Vista,Age,25-29 years,52,5.4,"107,361",6.4,"1,664,602",7.1,52.0,5.4
2070,41492,Vista,Age,30-34 years,66,6.9,"110,751",6.6,"1,703,847",7.3,66.0,6.9
2071,41492,Vista,Age,35-39 years,66,6.9,"102,818",6.1,"1,561,679",6.7,66.0,6.9
2072,41492,Vista,Age,40-44 years,60,6.3,"106,650",6.4,"1,583,257",6.8,60.0,6.3
2073,41492,Vista,Age,45-49 years,74,7.7,"113,619",6.8,"1,581,455",6.8,74.0,7.7
2074,41492,Vista,Age,50-54 years,71,7.4,"113,272",6.8,"1,523,551",6.5,71.0,7.4
2075,41492,Vista,Age,55-59 years,62,6.5,"111,896",6.7,"1,454,332",6.2,62.0,6.5
2076,41492,Vista,Age,60-64 years,48,5.0,"102,028",6.1,"1,299,397",5.6,48.0,5.0
2077,41492,Vista,Age,65-69 years,79,8.2,"96,286",5.7,"1,188,999",5.1,79.0,8.2
2078,41492,Vista,Age,70-74 years,68,7.1,"72,563",4.3,"887,716",3.8,68.0,7.1
2079,41492,Vista,Age,75-79 years,42,4.4,"53,885",3.2,"652,657",2.8,42.0,4.4
2080,41492,Vista,Age,80-84 years,22,2.3,"39,374",2.3,"460,549",2.0,22.0,2.3
2081,41492,Vista,Age,85 years and over,8,0.8,"44,479",2.7,"486,842",2.1,8.0,0.8
2082,41492,Vista,Registered marital status,Married,456,54.8,"659,638",47.7,"9,148,218",48.1,456.0,54.8
2083,41492,Vista,Registered marital status,Separated,31,3.7,"44,199",3.2,"608,059",3.2,31.0,3.7
2084,41492,Vista,Registered marital status,Divorced,76,9.1,"127,916",9.2,"1,626,890",8.5,76.0,9.1
2085,41492,Vista,Registered marital status,Widowed,34,4.1,"83,281",6.0,"985,204",5.2,34.0,4.1
2086,41492,Vista,Registered marital status,Never married,235,28.2,"468,621",33.9,"6,668,910",35.0,235.0,28.2
2087,41492,Vista,Social marital status,Registered marriage,425,55.4,"582,236",47.4,"8,001,141",47.7,425.0,55.4
2088,41492,Vista,Social marital status,De facto marriage,79,10.3,"126,020",10.3,"1,751,731",10.4,79.0,10.3
2089,41492,Vista,Social marital status,Not married,263,34.3,"520,539",42.4,"7,024,973",41.9,263.0,34.3
2090,41492,Vista,Education,Preschool,11,4.6,"20,292",4.2,"347,621",4.8,11.0,4.6
2091,41492,Vista,Education,Primary - Government,46,19.1,"94,526",19.5,"1,314,787",18.2,46.0,19.1
2092,41492,Vista,Education,Primary - Catholic,14,5.8,"26,196",5.4,"380,604",5.3,14.0,5.8
2093,41492,Vista,Education,Primary - other non Government,9,3.7,"22,589",4.7,"231,490",3.2,9.0,3.7
2094,41492,Vista,Education,Secondary - Government,29,12.0,"52,721",10.9,"827,505",11.5,29.0,12.0
2095,41492,Vista,Education,Secondary - Catholic,14,5.8,"19,484",4.0,"338,384",4.7,14.0,5.8
2096,41492,Vista,Education,Secondary - other non Government,22,9.1,"21,053",4.3,"280,618",3.9,22.0,9.1
2097,41492,Vista,Education,Technical or further education institution,20,8.3,"31,394",6.5,"424,869",5.9,20.0,8.3
2098,41492,Vista,Education,University or tertiary institution,40,16.6,"78,780",16.2,"1,160,626",16.1,40.0,16.6
2099,41492,Vista,Education,Other,3,1.2,"11,501",2.4,"198,383",2.8,3.0,1.2
2100,41492,Vista,Education,Not stated,33,13.7,"106,438",21.9,"1,707,023",23.7,33.0,13.7
2101,41492,Vista,Level of highest Educational attainment,Bachelor Degree level and above,169,20.2,"256,510",18.5,"4,181,406",22.0,169.0,20.2
2102,41492,Vista,Level of highest Educational attainment,Advanced Diploma and Diploma level,109,13.0,"115,102",8.3,"1,687,893",8.9,109.0,13.0
2103,41492,Vista,Level of highest Educational attainment,Certificate level IV,24,2.9,"42,793",3.1,"551,767",2.9,24.0,2.9
2104,41492,Vista,Level of highest Educational attainment,Certificate level III,123,14.7,"188,790",13.6,"2,442,203",12.8,123.0,14.7
2105,41492,Vista,Level of highest Educational attainment,Year 12,125,15.0,"214,813",15.5,"2,994,097",15.7,125.0,15.0
2106,41492,Vista,Level of highest Educational attainment,Year 11,72,8.6,"128,782",9.3,"941,531",4.9,72.0,8.6
2107,41492,Vista,Level of highest Educational attainment,Year 10,97,11.6,"138,607",10.0,"2,054,331",10.8,97.0,11.6
2108,41492,Vista,Level of highest Educational attainment,Certificate level II,0,0.0,"1,077",0.1,"13,454",0.1,0.0,0.0
2109,41492,Vista,Level of highest Educational attainment,Certificate level I,0,0.0,174,0.0,"2,176",0.0,0.0,0.0
2110,41492,Vista,Level of highest Educational attainment,Year 9 or below,37,4.4,"119,572",8.6,"1,529,897",8.0,37.0,4.4
2111,41492,Vista,Level of highest Educational attainment,No educational attainment,0,0.0,"11,000",0.8,"145,844",0.8,0.0,0.0
2112,41492,Vista,Level of highest Educational attainment,Not stated,44,5.3,"129,257",9.3,"1,974,794",10.4,44.0,5.3
2113,41492,Vista,Employment,Worked full-time,276,55.1,"435,110",53.9,"6,623,065",57.7,276.0,55.1
2114,41492,Vista,Employment,Worked part-time,169,33.7,"270,409",33.5,"3,491,503",30.4,169.0,33.7
2115,41492,Vista,Employment,Away from work,28,5.6,"40,582",5.0,"569,276",5.0,28.0,5.6
2116,41492,Vista,Employment,Unemployed,28,5.6,"60,488",7.5,"787,452",6.9,28.0,5.6
2117,41492,Vista,Median weekly incomes,Personal,692,--,600,--,662,--,692.0,0.0
2118,41492,Vista,Median weekly incomes,Family,"1,666",--,"1,510",--,"1,734",--,1666.0,0.0
2119,41492,Vista,Median weekly incomes,Household,"1,448",--,"1,206",--,"1,438",--,1448.0,0.0
2120,41492,Vista,Family composition,Couple family without children,137,44.6,"178,588",40.2,"2,291,987",37.8,137.0,44.6
2121,41492,Vista,Family composition,Couple family with children,122,39.7,"184,733",41.6,"2,716,224",44.7,122.0,39.7
2122,41492,Vista,Family composition,One parent family,45,14.7,"73,128",16.5,"959,543",15.8,45.0,14.7
2123,41492,Vista,Family composition,Other family,3,1.0,"7,282",1.6,"102,559",1.7,3.0,1.0
2124,41492,Vista,Single (or lone) parents,Male,--,32.0,--,19.4,--,18.2,0.0,32.0
2125,41492,Vista,Single (or lone) parents,Female,--,68.0,--,80.6,--,81.8,0.0,68.0
2126,41492,Vista,Employment status of parents,"Both employed, worked full-time",51,19.6,"67,049",18.5,"1,084,006",21.6,51.0,19.6
2127,41492,Vista,Employment status of parents,"Both employed, worked part-time",12,4.6,"16,589",4.6,"203,596",4.1,12.0,4.6
2128,41492,Vista,Employment status of parents,"One employed full-time, one part-time",55,21.2,"83,567",23.0,"1,086,460",21.7,55.0,21.2
2129,41492,Vista,Employment status of parents,"One employed full-time, other not working",31,11.9,"47,483",13.1,"749,886",15.0,31.0,11.9
2130,41492,Vista,Employment status of parents,"One employed part-time, other not working",17,6.5,"23,992",6.6,"302,037",6.0,17.0,6.5
2131,41492,Vista,Employment status of parents,Both not working,66,25.4,"84,108",23.1,"1,006,697",20.1,66.0,25.4
2132,41492,Vista,Employment status of parents,Other (includes away from work),18,6.9,"18,943",5.2,"264,145",5.3,18.0,6.9
2133,41492,Vista,Employment status of parents,Labour force status not stated (by one or both parents in a couple family),10,3.8,"21,592",5.9,"311,381",6.2,10.0,3.8
2134,41492,Vista,Dwelling count,Occupied private dwellings,367,91.8,"638,782",87.4,"8,286,073",88.8,367.0,91.8
2135,41492,Vista,Dwelling count,Unoccupied private dwellings,33,8.2,"92,242",12.6,"1,039,874",11.2,33.0,8.2
2136,41492,Vista,Dwelling structure,Separate house,367,100.0,"496,799",77.8,"6,041,788",72.9,367.0,100.0
2137,41492,Vista,Dwelling structure,"Semi-detached, row or terrace house, townhouse etc",0,0.0,"94,510",14.8,"1,055,016",12.7,0.0,0.0
2138,41492,Vista,Dwelling structure,Flat or apartment,0,0.0,"42,003",6.6,"1,087,434",13.1,0.0,0.0
2139,41492,Vista,Dwelling structure,Other dwelling,0,0.0,"3,016",0.5,"64,425",0.8,0.0,0.0
2140,41492,Vista,Number of bedrooms,None (includes bedsitters),0,0.0,"1,611",0.3,"39,769",0.5,0.0,0.0
2141,41492,Vista,Number of bedrooms,1 bedroom,0,0.0,"21,505",3.4,"411,252",5.0,0.0,0.0
2142,41492,Vista,Number of bedrooms,2 bedrooms,11,3.0,"118,792",18.6,"1,562,759",18.9,11.0,3.0
2143,41492,Vista,Number of bedrooms,3 bedrooms,215,59.6,"333,035",52.1,"3,403,190",41.1,215.0,59.6
2144,41492,Vista,Number of bedrooms,4 or more bedrooms,132,36.6,"150,400",23.5,"2,670,758",32.2,132.0,36.6
2145,41492,Vista,Number of bedrooms,Number of bedrooms not stated,3,0.8,"13,455",2.1,"198,351",2.4,3.0,0.8
2146,41492,Vista,Number of bedrooms,Average number of bedrooms per dwelling,3.4,--,3,--,3.1,--,3.4,0.0
2147,41492,Vista,Number of bedrooms,Average number of people per household,2.5,--,2.4,--,2.6,--,2.5,0.0
2148,41492,Vista,Tenure,Owned outright,145,39.2,"205,531",32.2,"2,565,695",31.0,145.0,39.2
2149,41492,Vista,Tenure,Owned with a mortgage,177,47.8,"225,670",35.3,"2,855,222",34.5,177.0,47.8
2150,41492,Vista,Tenure,Rented,35,9.5,"182,180",28.5,"2,561,302",30.9,35.0,9.5
2151,41492,Vista,Tenure,Other tenure type,0,0.0,"9,847",1.5,"78,994",1.0,0.0,0.0
2152,41492,Vista,Tenure,Tenure type not stated,13,3.5,"15,566",2.4,"224,869",2.7,13.0,3.5
